,0,1,2,3,species
39,0.06965881081204894,0.3511274305435125,0.5847412687346246,0.7833364798205604,Iris-versicolor
40,-1.4827375444278934,0.8017722611875909,-1.3470355542915042,-1.188699413433997,Iris-setosa
41,1.3832249575535376,0.3511274305435125,0.5279243033515034,0.25746024161934494,Iris-versicolor
42,-0.5274167104340824,1.9283843377977885,-1.4038525196746254,-1.0572303538836931,Iris-setosa
43,1.860885374550443,-0.5501622307446464,1.3233618187152032,0.9148055393708641,Iris-virginica
44,-1.1244922316802137,-0.099517400100567,-1.3470355542915042,-1.3201684729843008,Iris-setosa
45,-0.885662023181762,1.0270946765096307,-1.3470355542915042,-1.188699413433997,Iris-setosa
46,-0.04975629343717797,-0.7754846460666852,0.7551921648839888,0.9148055393708641,Iris-virginica
47,-1.005077127430988,0.3511274305435125,-1.460669485057747,-1.3201684729843008,Iris-setosa
48,-1.6021526486771192,-1.676774307354844,-1.4038525196746254,-1.188699413433997,Iris-setosa
49,-1.2439073359294406,-0.099517400100567,-1.3470355542915042,-1.4516375325346045,Iris-setosa
50,-1.2439073359294406,-0.099517400100567,-1.3470355542915042,-1.188699413433997,Iris-setosa
51,-0.28858650193563073,-0.32483981542260676,-0.09706231586283248,0.1259911820690413,Iris-versicolor
52,0.5473192278089534,0.5764498458655511,1.266544853332082,1.703619896672687,Iris-virginica
53,-0.16917139768640382,-0.5501622307446464,0.4142903725852604,0.1259911820690413,Iris-versicolor
54,-0.885662023181762,1.0270946765096307,-1.3470355542915042,-1.3201684729843008,Iris-setosa
55,0.06965881081204894,-0.099517400100567,0.7551921648839888,0.7833364798205604,Iris-virginica
56,-0.16917139768640382,-0.5501622307446464,0.18702251105277445,0.1259911820690413,Iris-versicolor
57,0.5473192278089534,0.8017722611875909,1.039276991799596,1.5721508371223831,Iris-virginica
58,-1.4827375444278934,0.3511274305435125,-1.3470355542915042,-1.3201684729843008,Iris-setosa
59,-0.04975629343717797,-0.7754846460666852,0.7551921648839888,0.9148055393708641,Iris-virginica
60,-0.40800160618485654,1.0270946765096307,-1.4038525196746254,-1.3201684729843008,Iris-setosa
61,-0.40800160618485654,-1.676774307354844,0.1302055456696532,0.1259911820690413,Iris-versicolor
62,-0.16917139768640382,-1.2261294767107647,0.6983751995008676,1.046274598921168,Iris-virginica
63,-1.2439073359294406,0.8017722611875909,-1.062950727375897,-1.3201684729843008,Iris-setosa
64,0.18907391506127477,-0.7754846460666852,0.7551921648839888,0.5203983607199528,Iris-versicolor
65,-0.40800160618485654,-1.000807061388725,0.35747340720213916,-0.00547787748126264,Iris-versicolor
66,2.219130687298122,-0.5501622307446464,1.6642636110139322,1.046274598921168,Iris-virginica
67,-0.28858650193563073,-0.099517400100567,0.4142903725852604,0.38892930116964886,Iris-versicolor
68,0.7861494363074061,-0.5501622307446464,0.4711073379683816,0.38892930116964886,Iris-versicolor
69,0.6667343320581803,0.3511274305435125,0.8688260956502318,1.4406817775720793,Iris-virginica
70,-0.885662023181762,0.8017722611875909,-1.2902185889083828,-1.3201684729843008,Iris-setosa
71,-0.885662023181762,0.5764498458655511,-1.17658465814214,-0.9257612943333893,Iris-setosa
72,-1.005077127430988,1.2524170918316704,-1.3470355542915042,-1.3201684729843008,Iris-setosa
73,0.18907391506127477,-1.9020967226768828,0.6983751995008676,0.38892930116964886,Iris-virginica
74,-0.04975629343717797,-0.7754846460666852,0.07338858028653172,-0.00547787748126264,Iris-versicolor
75,1.6220551660519902,-0.099517400100567,1.152910922565839,0.5203983607199528,Iris-virginica
76,-0.40800160618485654,-1.4514518920328043,0.016571614903410234,-0.1369469370315663,Iris-versicolor
77,1.0249796448058588,-0.099517400100567,0.8120091302671105,1.4406817775720793,Iris-virginica
78,0.5473192278089534,-0.7754846460666852,0.6415582341177464,0.7833364798205604,Iris-virginica
79,0.18907391506127477,0.8017722611875909,0.4142903725852604,0.5203983607199528,Iris-versicolor
80,-1.1244922316802137,0.12580501522147272,-1.2902185889083828,-1.4516375325346045,Iris-setosa
81,-0.04975629343717797,-0.5501622307446464,0.7551921648839888,1.5721508371223831,Iris-virginica
82,0.4279041235597275,-1.9020967226768828,0.4142903725852604,0.38892930116964886,Iris-versicolor
83,-1.005077127430988,1.0270946765096307,-1.2334016235252612,-0.7942922347830855,Iris-setosa
84,1.2638098533043116,0.3511274305435125,1.0960939571827177,1.4406817775720793,Iris-virginica
85,-0.7662469189325352,2.379029168441867,-1.2902185889083828,-1.4516375325346045,Iris-setosa
86,1.6220551660519902,1.2524170918316704,1.3233618187152032,1.703619896672687,Iris-virginica
87,-0.885662023181762,-1.2261294767107647,-0.43796410816156117,-0.1369469370315663,Iris-versicolor
88,1.0249796448058588,0.12580501522147272,0.5279243033515034,0.38892930116964886,Iris-versicolor
89,-1.2439073359294406,0.12580501522147272,-1.2334016235252612,-1.3201684729843008,Iris-setosa
90,0.4279041235597275,-0.32483981542260676,0.3006564418190174,0.1259911820690413,Iris-versicolor
91,0.7861494363074061,0.3511274305435125,0.7551921648839888,1.046274598921168,Iris-virginica
92,-0.885662023181762,1.7030619224757488,-1.062950727375897,-1.0572303538836931,Iris-setosa
93,-1.840982857175572,-0.099517400100567,-1.5174864504408685,-1.4516375325346045,Iris-setosa
94,1.0249796448058588,0.5764498458655511,1.0960939571827177,1.177743658471472,Iris-virginica
95,2.219130687298122,-1.000807061388725,1.777897541780175,1.4406817775720793,Iris-virginica
96,1.1443947490550848,-0.099517400100567,0.9824600264164748,1.177743658471472,Iris-virginica
97,0.5473192278089534,-1.676774307354844,0.35747340720213916,0.1259911820690413,Iris-versicolor
98,0.4279041235597275,-0.5501622307446464,0.5847412687346246,0.7833364798205604,Iris-virginica
99,-0.5274167104340824,1.9283843377977885,-1.17658465814214,-1.0572303538836931,Iris-setosa
100,1.1443947490550848,0.3511274305435125,1.2097278879489608,1.4406817775720793,Iris-virginica
101,-0.16917139768640382,-0.32483981542260676,0.24383947643589618,0.1259911820690413,Iris-versicolor
102,1.6220551660519902,0.3511274305435125,1.266544853332082,0.7833364798205604,Iris-virginica
103,1.5026400618027633,-0.099517400100567,1.2097278879489608,1.177743658471472,Iris-virginica
104,-0.6468318146833093,1.47773950715371,-1.2902185889083828,-1.3201684729843008,Iris-setosa
105,0.6667343320581803,-0.32483981542260676,0.3006564418190174,0.1259911820690413,Iris-versicolor
106,0.30848901931050066,-0.5501622307446464,0.5279243033515034,-0.00547787748126264,Iris-versicolor
107,-0.16917139768640382,-0.099517400100567,0.24383947643589618,-0.00547787748126264,Iris-versicolor
108,-0.28858650193563073,-0.099517400100567,0.18702251105277445,0.1259911820690413,Iris-versicolor
109,1.0249796448058588,0.12580501522147272,0.35747340720213916,0.25746024161934494,Iris-versicolor
110,-0.7662469189325352,1.0270946765096307,-1.2902185889083828,-1.3201684729843008,Iris-setosa
111,0.6667343320581803,-0.5501622307446464,1.039276991799596,1.177743658471472,Iris-virginica
112,0.18907391506127477,-1.9020967226768828,0.1302055456696532,-0.2684159965818702,Iris-versicolor
113,0.06965881081204894,-0.099517400100567,0.24383947643589618,0.38892930116964886,Iris-versicolor
114,-1.2439073359294406,0.8017722611875909,-1.2334016235252612,-1.3201684729843008,Iris-setosa
115,-1.1244922316802137,0.12580501522147272,-1.2902185889083828,-1.4516375325346045,Iris-setosa
116,-1.3633224401786666,0.3511274305435125,-1.4038525196746254,-1.3201684729843008,Iris-setosa
117,-0.40800160618485654,2.6043515837639077,-1.3470355542915042,-1.3201684729843008,Iris-setosa
118,1.2638098533043116,0.12580501522147272,0.6415582341177464,0.38892930116964886,Iris-versicolor
119,-1.4827375444278934,0.12580501522147272,-1.2902185889083828,-1.3201684729843008,Iris-setosa
